Agent 1,Agent 2,Agent 3,Agent 4,Agent 5,Agent 6,Agent 7,Agent 8,Agent 9,Agent 10
-131.84717990880335,-97.21611682016608,-38.77237530628156,122.45650815695275,232.1274029611746,277.3846321404693,-31.38006122469676,-118.62039316067472,287.3277423443636,48.05642725886446
-194.64176668652368,-128.60323071079313,-176.53193741629357,158.85689625831657,-175.87099242695496,199.16430533281726,-14.638748642817802,-168.0912783602035,247.62733578905974,194.3598828326332
-76.9581592032267,-90.39655516250454,-120.53771256342067,14.732354389393379,246.6923703331359,259.5961096550973,-104.41496565698212,-84.02901795646213,281.6032569123794,253.24696495157156
-120.29350147061325,-120.73774069456965,15.387119533396756,162.01892416721168,245.8753839252368,252.70061331260595,-178.86184545709298,-256.3381380261551,241.25263472836193,210.42835102509397
-161.52918725555,-108.18941517921871,-316.3616265426874,179.38998502873005,269.7515991416734,294.9917895180173,-164.59062720129833,-96.66444791332665,272.8025989977742,277.9007996268916
-130.0899654305926,-83.35412012235841,-266.4020561485263,214.26373966640483,19.64788626675083,222.3480936266131,-38.522112451362446,-232.2450976475718,292.19378807623895,216.9495553562797
-98.74263793523932,-144.47806551981964,-118.67914005630617,169.32547584960005,272.7483654712286,269.7996137420569,-70.23226844944013,-293.79417071472,47.771868971928455,225.77739639818503
-86.56975936004325,-143.1801561547261,-383.7079433929851,161.77555217382826,122.29963345616983,250.4087692909965,17.67414863542794,-189.74996231627057,287.663252958203,-4.495681919380658
-138.45958444681202,-116.37671322627055,-198.88071447477472,178.07768861473832,252.31380069698264,238.7508641647304,-68.15749344712808,-318.67256673662723,301.966748402225,-18.749432164848045
-137.2897786144657,-85.76949135250545,-113.8962754538675,-19.788894087353057,242.39418500044317,245.16074501194757,-609.1559039263736,-217.83327526900734,270.0127752072218,237.08602237617635
-216.14308064630922,-152.4190864687003,-311.68071193190895,143.30128436236114,277.8619584188515,254.7102060611801,-191.7724238288714,-256.33460115509706,264.33067496225715,-106.35036702685511
-265.7078429601926,-119.79489654886034,-222.89423712411926,28.605298175120396,266.6496068198801,258.35882237492154,-96.18810360883,-94.24991659485248,301.92983889247915,275.78786600420324
-214.6328811593733,-161.2430640281221,-347.35290133119605,100.7782333277764,209.97394085436918,256.3039993170195,23.658153110355357,-270.2828733292391,282.94198451680643,29.844619484858953
-304.04380805070264,-185.2353635837389,-56.06388746651599,46.70590912877145,-126.39648715205698,309.8227541201777,-107.41541336137755,-140.75625402021734,310.1183414682748,34.87810730676122
-109.53955309631885,-100.91722594713595,-243.87654132781591,140.20623644243906,280.45515177926256,249.5771084682313,-284.99217250492023,-87.51846366617336,301.9933456221245,6.606069950663766
-220.17737357357626,-121.7756322385261,-118.06801165294334,157.39068562479866,-298.6113874542191,247.9672230932054,6.040123755760446,-63.266417404718595,278.646949145792,279.31807030737696
-269.5234791534764,-129.93043281047832,-290.38096794137334,29.529699210595595,237.16149723317224,249.77676300168142,-81.83468334570081,-9.157691917472462,269.0329482053844,52.639984698227266
-344.99275563155237,-103.79112229270743,-281.3428031452677,-6.734691648273696,282.9784496078712,189.3315431800774,-32.0834761528001,-109.68450434958197,269.62098913922387,237.15494686794426
-84.02670273948516,-153.26031827145806,-180.36716800883468,178.39319450734763,242.82731616624162,199.35364832475148,-238.87098123818194,-171.72259431506004,288.14949738953055,243.0448308985769
-127.04312126105918,-94.5017839383594,-87.8098114188893,171.56855869684642,-118.97158075314164,276.34886663537714,-71.92152829729548,-41.63935693979423,266.09594977821985,241.12859282143663
-274.58701278254455,-82.70209290778212,-61.92205389282021,200.0246460688698,259.6425339898826,243.5417641120177,-45.872564267203444,-131.4173886533967,271.00580740820885,245.8395149328904
-158.46917983857998,-200.10201959269318,-82.62984747149932,112.22617329198987,-172.2812760633301,260.47768016842485,-310.64763041497315,-109.94117025646858,283.58635025744275,-26.214127847946045
-128.3121989765482,-168.2967001123099,-172.03833042700566,46.9248688104899,270.57045394089073,284.3592627158693,-65.6604526450875,-305.5967561930728,270.5616460778185,-29.276386815295453
-96.11467087700228,-122.7439636980908,-252.8597086222263,50.423514180421364,153.38285582880727,285.55948113791095,-168.9071306758531,-155.0283590045624,297.2758990350747,249.40130952916365
-370.4551909347086,-20.57041328849739,-76.64227135000438,150.3115351488668,-208.72893381791437,235.50366285688006,-5.199344730565323,-143.11484453515178,255.95593004081599,269.71166071642597
-246.07135367161618,-152.72452807883116,-542.9246519885317,29.845527958369956,303.3870196060881,182.97927197835335,-86.47414956527612,-256.93412736450307,268.5503642056046,-15.447889859574147
-109.39861509122316,-137.12993474199362,-346.6961473481862,-25.596947778581708,216.39838461776372,65.19945216263883,-99.53263838695128,-293.63811213688496,240.9853511172864,-2.082555502633909
-165.47212841237604,-67.29019550113051,-438.6511834396898,165.9674487074876,279.4276147561742,250.09739953062393,-34.976870723915155,-155.86695122946213,280.64216083403335,225.99508590122824
-124.09677628605985,-137.901268151306,-70.78916656584995,192.57691795041384,165.33056587004134,263.8139428953976,-27.03012490314049,-87.23590533349567,289.06965355407897,265.0164123562266
-41.396675467331384,-106.63683735881499,-47.307528174352214,-15.321041337772826,261.4452151272875,241.93632298767253,-24.544163352205615,-132.72314169712672,249.84298328847126,-18.825129735039056
-131.5383867778609,-407.5365637617429,-175.12226209105268,139.70227140606966,147.97313353373798,257.2251962232099,12.007931427919463,-180.01768142866553,255.6040847548961,244.01441589959074
-208.44959595332168,-113.02887300936054,-120.44853549409815,195.9633715403872,268.638958877343,253.06893800878507,1.3223774556927879,-165.60062111446805,282.54604480485995,244.7475687169594
-127.47140871217539,-321.00745826097693,-347.55801719067756,133.6682309765611,287.98378006729257,194.79882610135215,-53.23748480326704,-40.856317133219406,308.2878651898408,21.36760133072245
-174.0469308126713,-145.72926718698048,-83.93320675012183,124.32069792892037,259.2509388504717,252.29777377842046,-36.741180866172556,-187.57447406789964,-0.25341247359054364,-85.69352763315437
-94.20299751101635,-69.88924206737174,-164.7983015226564,66.12341644851539,37.35016413197434,-10.407204438113425,16.419808533368567,-149.22217721354014,261.52734858877716,258.7944718137556
-349.83685602675524,-180.3747566468699,-320.266014516107,94.24662835607565,248.28097108857799,23.27861068033937,-151.99476070383702,-134.9028343729945,308.1365280469644,-41.922418448182825
-116.12108924556499,-111.57017506614415,-508.2837242356814,177.31020755656454,239.0304436110501,253.72639983079893,-58.57989200447939,-112.41034624957491,284.91960894389814,211.64839838831867
-107.88961316993273,-91.83105046823977,-251.16012212742322,203.13677704689604,297.9478530101328,283.76617377067237,-109.89354128280667,-58.81767661667077,261.0981818502655,236.95241047395163
-225.34770141761135,-88.66225405754233,-156.92148626497823,129.24190336951187,252.6863967211487,258.7468899554374,-200.00897562032407,-123.53260174847188,286.76939915458985,-24.73839468351335
-10.262713043326073,-132.04722704647565,-37.71030615876991,220.86099589537227,256.59568740990005,300.8636312669639,18.857315267846232,-273.4027112319577,278.49347999770816,261.6885189447994
-244.94789158821018,-101.43260568134892,-511.42178578338917,16.35770836246509,299.12714561388844,-10.760588393108577,-250.95834889279126,-442.3701088195151,276.2115500848656,225.4686640899199
-206.3697294945331,-112.22240533525299,-178.5563319778986,157.38643850591754,289.92244373978747,221.91064991740808,-88.5989318322213,-126.93806130239228,300.2013706981053,254.75691494456382
-157.93303020040025,-73.56459914505653,-255.19284177170263,155.62520808330237,267.34361595862833,255.7027951611618,-253.47215146328264,-127.29457201523417,308.1963775566178,255.2509433089316
-207.44733009994187,-132.3299210947032,-508.31200977906707,126.1557371639401,279.608990824275,54.4851908647572,-40.663434916189274,-93.52499834828397,250.0640646886707,12.261162373359213
-163.0522290339012,-154.2810718757176,-63.134462308795925,20.46347383397648,285.4139171467865,211.48262573509425,-45.356697936564615,-120.04326986522011,300.811272582529,233.43025917954353
-77.17054821767904,-83.65991840147598,-312.52438920025605,165.5760118348379,-133.17591744915708,252.27422478354026,-22.03996911181028,-68.81752260636546,303.2195984313631,258.6939221912904
-74.1251652704151,-94.16688251113764,-187.28027329180478,139.01895167019705,271.92468665455567,241.7779555584669,-72.11993799572255,-182.02947825027272,289.3255265810486,176.9451888720104
-222.50183781824788,-91.08828644889277,-239.34015531513683,18.78651145636165,167.44878143463734,295.4800950674577,-56.8815306925327,-171.1236079992964,313.03544062528226,276.0562951074961
-287.92936586623273,-91.93933236525638,-149.52192822985228,152.38042278754293,123.22299381076286,256.74738041337247,-205.41213607190747,-190.8741914196167,266.2828443162921,251.5206242041927
-201.60415387451638,-121.83691145363913,-79.94718212821596,136.71466358246164,274.317573765489,72.83841193151252,-301.38933569075004,-367.47416483942845,29.850501569296426,236.65956042510692
-331.9058483081472,-119.77423992688817,-255.14900720658784,40.51165691014887,276.90560948574415,231.8868747344268,-6.857991013713075,-100.71464860894488,307.5872497501964,194.29844152283874
-81.9225550784216,-206.97063534384426,-88.86084120697828,137.95134639342857,35.284316668621955,243.7434752639192,-48.71172516449458,-113.27089778481646,266.32962012785333,210.8196531969382
-156.06717589622326,-130.26962564442306,-159.4853879963742,250.33769794782557,279.5167245506728,236.31380803208202,-83.0583501670389,-111.9312135045548,285.75044325305083,51.920307823650994
-100.56670283536646,-105.27532603146322,-235.80556602353207,127.6828612622163,286.39673998085345,259.3328463918213,-205.59481106112634,-220.63893294909445,250.65547171073962,221.15460010173246
-89.0354517702509,-128.79657560863257,-136.38372580118744,25.21250140712867,27.999451095601273,-266.6733611187426,-86.63224495838936,-117.97363635670904,264.01359591818846,239.3446172155609
-97.30583926940997,-64.94288176997091,-260.00312655530377,192.93828227143058,236.09183244808827,244.43333465604513,-2.0396496483639,-94.18557669646903,248.73345690976566,237.9797669655617
-364.6905705037095,-113.48552174660031,-130.85683431318046,80.62045007715578,281.4478184832579,255.76662941697887,-297.77395799122644,-380.79410792277815,282.6782149450472,246.10944043188243
-115.11998569803993,-189.43595904292434,-145.88662159641063,149.82495945732282,304.93167383125956,267.19652561788894,8.141585088270233,-341.4974113846435,253.77341156604916,210.71938830999557
-86.4593676521066,-309.4242090257825,-149.61231055651723,145.45576487970314,161.45861207315673,245.80011870825655,-58.13820522180549,-168.28671759186378,266.5402617752655,258.4512972563799
-275.54792207546353,-186.68285142456898,-256.042325282505,174.76778694601828,215.81674181803407,248.99450042736916,-158.54954215942,-97.78283257553811,279.3743214865549,255.3537299248905
-94.50810189191046,-178.14345026851913,-341.48506240267454,186.71400986903149,241.17876368978048,261.0494067967089,-138.5149154919866,-31.857146190922847,278.8031079363931,253.36693266358782
1.9812557430797852,-417.44888766419575,-189.72535702152112,158.64666258582548,262.02161496545136,23.78465496524541,-59.879965435148165,-86.30202281054098,281.8927145875433,254.9779759781183
-60.91100746771351,-129.15494982907862,-187.1438475598843,93.63734161822293,-179.4262348811457,258.83456724459137,-85.52338791830901,-74.53314284442914,290.1355398745058,254.2530052809583
-328.2930768701027,-338.6345683752604,-375.2578264752008,39.74323606074353,151.4296664287927,256.73691750719433,-55.236481496162284,-92.69948245200581,305.18827289462354,-59.53365588288679
-134.51016112444478,-337.40459165474135,-190.61088471239614,-19.415028133498012,272.22398990323427,259.90158924561433,-34.149206555422666,-111.33053380652959,247.40894618643273,184.87597970531738
1.0006268728997725,-324.46377390217015,-95.02683885697003,34.82782142885972,264.1128372831713,265.70662141125194,-22.59619212918078,-151.23923592004212,236.96366644451305,202.4333545114646
-111.33996120883523,-156.3459344255172,-241.63169947332634,81.2957929734146,-363.6837993974795,274.1396489456866,-15.815370996111952,-98.16043319232766,310.76191108753443,181.66814648497103
-378.3885435220152,-177.13874620020886,-96.61485250225212,-39.7481536286699,254.984663124703,254.13505417920084,-72.2760460321204,-169.69077053026942,280.3915952559647,238.31959056428124
-74.50950949444024,-53.64150435525618,-144.34982861416793,205.6777017054655,178.27040875715318,279.69863140076376,-70.14631875025604,-152.14621416898706,27.754377219505102,-59.73191486101872
-239.03540941232234,-43.05163325684006,-141.75954603695945,-25.167239503946064,253.5019164687272,270.7287683786691,-3.393759062547005,-310.28442619761245,299.41646152415865,4.185534233577997
-117.50379964155391,-164.97692942092647,-228.63435055435122,100.28266627629588,294.6975471460797,258.61673472179405,-200.15363902882183,-241.39745317777383,291.06408161675273,242.934470139105
-121.44338366134056,-387.4459005300075,-172.0362973442239,140.673338845494,247.40277504777723,240.29350143043814,-292.1586142589315,-236.02303419486833,61.900796046242306,234.41709718715936
-219.64174458935193,-81.94999872718023,-196.60078497060982,30.88551304271246,244.25866241376448,296.01482888806316,19.317876705642107,-211.9660479929864,67.67556624415414,3.3319868999195137
